Sample #,Well,D (1/64in),"Pwh, Psig",γo,"GLR, scf/STB","QL, STB/D"
3917,SR-22,98.816,214.5107583,1.056537102,208,7985.542776
3918,SR-22,98.816,214.5107583,1.056537102,208,8121.402672
3919,SR-22,98.816,214.5107583,1.056537102,208,7849.68288
3920,SR-22,98.816,214.2206829,1.056537102,208,7985.542776
3921,SR-22,98.816,214.2206829,1.056537102,208,8136.498216
3922,SR-22,98.816,215.2359468,1.056537102,208,7849.68288
3923,SR-22,98.816,215.9611353,1.056537102,208,7970.447232
3924,SR-22,98.816,216.106173,1.056537102,208,7985.542776
3925,SR-22,96.512,252.365598,0.929328622,59,15835.22566
3926,SR-22,96.512,252.365598,0.929328622,59,16001.27664
3927,SR-22,96.512,253.815975,0.929328622,59,16016.37218
3928,SR-22,96.512,253.0907865,0.929328622,59,15940.89446
3929,SR-22,96.512,252.365598,0.929328622,59,16212.61426
3930,SR-22,96.512,252.365598,0.929328622,59,15789.93902
3931,SR-22,96.512,253.0907865,0.929328622,59,16001.27664
3932,SR-22,96.512,253.3808619,0.929328622,59,15986.1811
3933,SR-22,96.512,252.5106357,0.929328622,59,16001.27664
3934,SR-22,96.512,252.8007111,0.929328622,59,15986.1811
3935,SR-22,96.512,252.6556734,0.929328622,59,15955.99001
3936,SR-22,96.512,252.365598,0.929328622,59,16016.37218
3937,SR-22,87.296,262.518237,0.929328622,61,15216.30835
3938,SR-22,87.296,265.418991,0.929328622,61,15412.55042
3939,SR-22,87.296,262.518237,0.929328622,61,15488.02814
3940,SR-22,87.296,262.518237,0.929328622,61,15367.26379
3941,SR-22,87.296,262.518237,0.929328622,61,15442.74151
3942,SR-22,87.296,262.518237,0.929328622,61,15397.45488
3943,SR-22,87.296,262.518237,0.929328622,61,15397.45488
3944,SR-22,87.296,262.518237,0.929328622,61,15442.74151
3945,SR-22,87.296,263.968614,0.929328622,61,15427.64597
3946,SR-22,87.296,263.968614,0.929328622,61,15382.35934
3947,SR-22,87.296,263.968614,0.929328622,61,15397.45488
3948,SR-22,87.296,263.968614,0.929328622,61,15397.45488
3949,SR-22,87.296,262.518237,0.929328622,61,15699.36576
3950,SR-22,87.296,263.968614,0.929328622,61,15095.544
3951,SR-22,87.296,263.968614,0.929328622,61,15397.45488
3952,SR-22,87.296,262.518237,0.929328622,61,15472.9326
3953,SR-22,87.296,263.968614,0.929328622,61,15412.55042
3954,SR-22,87.296,263.968614,0.929328622,61,15442.74151
3955,SR-22,87.296,263.968614,0.929328622,61,15457.83706
3956,SR-22,87.296,263.968614,0.929328622,61,15397.45488
3957,SR-22,87.296,263.968614,0.929328622,61,15412.55042
3958,SR-22,87.296,263.968614,0.929328622,61,15488.02814
3959,SR-22,87.296,263.968614,0.929328622,61,15472.9326
3960,SR-22,87.296,263.968614,0.929328622,61,15472.9326
3961,SR-22,80.128,203.05278,0.929328622,83,7396.81656
3962,SR-22,80.128,202.6176669,0.929328622,83,7547.772
3963,SR-22,80.128,203.7779685,0.929328622,83,7396.81656
3964,SR-22,80.128,203.3428554,0.929328622,83,7547.772
3965,SR-22,80.128,204.2130816,0.929328622,83,7245.86112
3966,SR-22,80.128,204.0680439,0.929328622,83,7396.81656
3967,SR-22,80.128,201.1672899,0.929328622,83,7396.81656
3968,SR-22,80.128,201.602403,0.929328622,83,7245.86112
3969,SR-22,80.128,201.8924784,0.929328622,83,7245.86112
3970,SR-22,80.128,203.9230062,0.929328622,83,7245.86112
3971,SR-22,80.128,204.503157,0.929328622,83,7245.86112
3972,SR-22,80.128,204.503157,0.929328622,83,7094.90568
3973,SR-22,80.128,203.05278,0.929328622,83,7245.86112
3974,SR-22,80.128,195.800895,0.929328622,88,6792.9948
3975,SR-22,80.128,195.800895,0.929328622,88,6642.03936
3976,SR-22,80.128,195.800895,0.929328622,88,6943.95024
3977,SR-22,80.128,195.800895,0.929328622,88,6642.03936
3978,SR-22,80.128,195.800895,0.929328622,88,6943.95024
3979,SR-22,80.128,195.2207442,0.929328622,88,6792.9948
3980,SR-22,80.128,195.2207442,0.929328622,88,6642.03936
3981,SR-22,80.128,196.0909704,0.929328622,88,6792.9948
3982,SR-22,80.128,196.0909704,0.929328622,88,6943.95024
3983,SR-22,80.128,194.6405934,0.929328622,88,6642.03936
3984,SR-22,80.128,193.9154049,0.929328622,88,6943.95024
3985,SR-22,80.128,195.6558573,0.929328622,88,6792.9948
3986,SR-22,80.128,195.800895,0.929328622,88,6642.03936
3987,SR-22,80.128,194.2054803,0.929328622,88,6792.9948
3988,SR-22,80.128,194.350518,0.929328622,88,6642.03936
3989,SR-22,80.128,194.0604426,0.929328622,88,6943.95024
3990,SR-22,80.128,193.7703672,0.929328622,88,6642.03936
3991,SR-22,80.128,194.4955557,0.929328622,88,6792.9948
3992,SR-22,80.128,195.2207442,0.929328622,88,6792.9948
3993,SR-22,80.128,194.9306688,0.929328622,88,6792.9948
3994,SR-22,80.128,193.7703672,0.929328622,88,6642.03936
3995,SR-22,80.128,195.5108196,0.929328622,88,6642.03936
3996,SR-22,80.128,195.9459327,0.929328622,88,6792.9948
3997,SR-22,80.128,195.0757065,0.929328622,88,6642.03936
3998,SR-22,80.128,219.4420401,0.929328622,215,8634.651168
3999,SR-22,80.128,220.8924171,0.929328622,215,8619.555624
4000,SR-22,80.128,220.7473794,0.929328622,215,8528.98236
4001,SR-22,80.128,220.6023417,0.929328622,215,8528.98236
4002,SR-22,80.128,220.8924171,0.929328622,215,8574.268992
4003,SR-22,80.128,220.1672286,0.929328622,215,8513.886816
4004,SR-22,80.128,220.1672286,0.929328622,215,8528.98236
4005,SR-22,80.128,220.7473794,0.929328622,215,8468.600184
4006,SR-22,80.128,220.0221909,0.929328622,215,8438.409096
4007,SR-22,80.128,220.0221909,0.929328622,215,8408.218008
4008,SR-22,80.128,220.1672286,0.929328622,215,8408.218008
4009,SR-22,80.128,219.5870778,0.929328622,215,8408.218008
4010,SR-22,80.128,220.3122663,0.929328622,215,8438.409096
4011,SR-22,80.128,219.5870778,0.929328622,215,8453.50464
4012,SR-22,80.128,220.0221909,0.929328622,215,8453.50464
4013,SR-22,80.128,219.7321155,0.929328622,215,8453.50464
4014,SR-22,80.128,220.3122663,0.929328622,215,8378.02692
4015,SR-22,80.128,220.1672286,0.929328622,215,8393.122464
4016,SR-22,80.128,219.5870778,0.929328622,215,8408.218008
4017,SR-22,80.128,219.7321155,0.929328622,215,8408.218008
4018,SR-22,80.128,220.457304,0.929328622,215,8423.313552
4019,SR-22,80.128,220.457304,0.929328622,215,8408.218008
4020,SR-22,80.128,220.3122663,0.929328622,215,8468.600184
4021,SR-22,80.128,220.1672286,0.929328622,215,8649.746712
4022,SR-22,79.104,222.0527187,0.929328622,195,8544.077904
4023,SR-22,79.104,219.2970024,0.929328622,195,8815.797696
4024,SR-22,79.104,220.1672286,0.929328622,195,8453.50464
4025,SR-22,79.104,220.8924171,0.929328622,195,8604.46008
4026,SR-22,79.104,220.6023417,0.929328622,195,8755.41552
4027,SR-22,79.104,220.8924171,0.929328622,195,8604.46008
4028,SR-22,79.104,220.6023417,0.929328622,195,8604.46008
4029,SR-22,79.104,220.6023417,0.929328622,195,8604.46008
4030,SR-22,79.104,221.3275302,0.929328622,195,8604.46008
4031,SR-22,79.104,219.2970024,0.929328622,195,8755.41552
4032,SR-22,79.104,220.7473794,0.929328622,195,8453.50464
4033,SR-22,79.104,219.5870778,0.929328622,195,8755.41552
4034,SR-22,79.104,220.3122663,0.929328622,195,8604.46008
4035,SR-22,79.104,220.0221909,0.929328622,195,8755.41552
4036,SR-22,79.104,219.7321155,0.929328622,195,8453.50464
4037,SR-22,79.104,219.7321155,0.929328622,195,8755.41552
4038,SR-22,79.104,219.1519647,0.929328622,195,8619.555624
4039,SR-22,79.104,219.7321155,0.929328622,195,8679.9378
4040,SR-22,79.104,219.006927,0.929328622,195,8679.9378
4041,SR-22,79.104,220.1672286,0.929328622,195,8589.364536
4042,SR-22,79.104,219.1519647,0.929328622,195,8755.41552
4043,SR-22,79.104,219.1519647,0.929328622,195,8589.364536
4044,SR-22,79.104,219.5870778,0.929328622,195,8619.555624
4045,SR-22,79.104,220.3122663,0.929328622,195,8740.319976
4046,SR-22,78.848,232.2053577,1.056325088,204,8378.02692
4047,SR-22,78.848,234.961074,1.056325088,204,8393.122464
4048,SR-22,78.848,234.5259609,1.056325088,204,8242.167024
4049,SR-22,78.848,233.6557347,1.056325088,204,8483.695728
4050,SR-22,78.848,235.3961871,1.056325088,204,8393.122464
4051,SR-22,78.848,235.3961871,1.056325088,204,8242.167024
4052,SR-22,78.848,233.9458101,1.056325088,204,8378.02692
4053,SR-22,78.848,232.9305462,1.056325088,204,8498.791272
4054,SR-22,78.848,236.2664133,1.056325088,204,8332.740288
4055,SR-22,78.848,234.5259609,1.056325088,204,8287.453656
4056,SR-22,78.848,233.0755839,1.056325088,204,8483.695728
4057,SR-22,78.848,234.961074,1.056325088,204,8393.122464
4058,SR-22,78.848,236.1213756,1.056325088,204,8302.5492
4059,SR-22,78.848,235.1061117,1.056325088,204,8317.644744
4060,SR-22,78.592,233.6557347,1.056325088,204,8393.122464
4061,SR-22,78.592,232.2053577,1.056325088,204,8438.409096
4062,SR-22,78.592,232.2053577,1.056325088,204,8393.122464
4063,SR-22,78.592,231.9152823,1.056325088,204,8393.122464
4064,SR-22,78.592,231.0450561,1.056325088,204,8317.644744
4065,SR-22,78.592,232.3503954,1.056325088,204,8528.98236
4066,SR-22,78.592,236.7015264,1.056325088,204,8272.358112
4067,SR-22,78.848,234.961074,1.056325088,204,8151.59376
4068,SR-22,78.848,233.3656593,1.056325088,204,8453.50464
4069,SR-22,78.848,232.06032,1.056325088,204,8453.50464
4070,SR-22,78.336,287.174646,0.929328622,60,15140.83063
4071,SR-22,78.336,287.174646,0.929328622,60,15337.0727
4072,SR-22,78.336,287.174646,0.929328622,60,15050.25737
4073,SR-22,78.336,287.174646,0.929328622,60,15578.60141
4074,SR-22,78.336,287.174646,0.929328622,60,15276.69053
4075,SR-22,78.336,287.174646,0.929328622,60,15261.59498
4076,SR-22,78.336,287.174646,0.929328622,60,15291.78607
4077,SR-22,78.336,287.174646,0.929328622,60,15337.0727
4078,SR-22,78.336,285.724269,0.929328622,60,15095.544
4079,SR-22,78.336,285.724269,0.929328622,60,15548.41032
4080,SR-22,78.336,287.174646,0.929328622,60,15246.49944
4081,SR-22,78.336,287.174646,0.929328622,60,14944.58856
4082,SR-22,78.336,285.724269,0.929328622,60,15850.3212
4083,SR-22,78.336,285.724269,0.929328622,60,15352.16825
4084,SR-22,78.336,285.724269,0.929328622,60,15397.45488
4085,SR-22,77.312,239.7473181,1.056325088,203,8740.319976
4086,SR-22,77.312,240.0373935,1.056325088,203,8725.224432
4087,SR-22,77.312,239.1671673,1.056325088,203,8589.364536
4088,SR-22,77.312,237.2816772,1.056325088,203,8740.319976
4089,SR-22,77.312,239.4572427,1.056325088,203,8559.173448
4090,SR-22,77.312,237.861828,1.056325088,203,8589.364536
4091,SR-22,77.312,236.8465641,1.056325088,203,8679.9378
4092,SR-22,77.312,239.312205,1.056325088,203,8453.50464
4093,SR-22,77.312,236.2664133,1.056325088,203,8634.651168
4094,SR-22,77.312,237.861828,1.056325088,203,8589.364536
4095,SR-22,77.312,237.2816772,1.056325088,203,8423.313552
4096,SR-22,77.312,236.5564887,1.056325088,203,8604.46008
4097,SR-22,77.312,237.861828,1.056325088,203,8468.600184
4098,SR-22,77.312,235.9763379,1.056325088,203,8468.600184
4099,SR-22,77.312,236.5564887,1.056325088,203,8574.268992
4100,SR-22,77.312,236.8465641,1.056325088,203,8423.313552
4101,SR-22,77.312,235.2511494,1.056325088,203,8544.077904
4102,SR-22,77.312,236.5564887,1.056325088,203,8438.409096
4103,SR-22,77.312,234.5259609,1.056325088,203,8528.98236
4104,SR-22,77.312,237.2816772,1.056325088,203,8468.600184
4105,SR-22,77.312,235.8313002,1.056325088,203,8528.98236
4106,SR-22,77.312,237.4267149,1.056325088,203,8453.50464
4107,SR-22,77.312,235.5412248,1.056325088,203,8528.98236
4108,SR-22,77.312,237.5717526,1.056325088,203,8438.409096
4109,SR-22,77.312,239.7473181,1.056325088,203,8740.319976
4110,SR-22,77.312,240.0373935,1.056325088,203,8725.224432
4111,SR-22,77.312,239.1671673,1.056325088,203,8589.364536
4112,SR-22,77.312,237.2816772,1.056325088,203,8740.319976
4113,SR-22,77.312,239.4572427,1.056325088,203,8559.173448
4114,SR-22,77.312,237.861828,1.056325088,203,8589.364536
4115,SR-22,77.312,236.8465641,1.056325088,203,8679.9378
4116,SR-22,77.312,239.312205,1.056325088,203,8453.50464
4117,SR-22,77.312,236.2664133,1.056325088,203,8634.651168
4118,SR-22,77.312,237.861828,1.056325088,203,8589.364536
4119,SR-22,77.312,237.2816772,1.056325088,203,8423.313552
4120,SR-22,77.312,236.5564887,1.056325088,203,8604.46008
4121,SR-22,77.312,237.861828,1.056325088,203,8468.600184
4122,SR-22,77.312,235.9763379,1.056325088,203,8468.600184
4123,SR-22,77.312,236.5564887,1.056325088,203,8574.268992
4124,SR-22,77.312,236.8465641,1.056325088,203,8423.313552
4125,SR-22,77.312,235.2511494,1.056325088,203,8544.077904
4126,SR-22,77.312,236.5564887,1.056325088,203,8438.409096
4127,SR-22,77.312,234.5259609,1.056325088,203,8528.98236
4128,SR-22,77.312,237.2816772,1.056325088,203,8468.600184
4129,SR-22,77.312,235.8313002,1.056325088,203,8528.98236
4130,SR-22,77.312,237.4267149,1.056325088,203,8453.50464
4131,SR-22,77.312,235.5412248,1.056325088,203,8528.98236
4132,SR-22,77.312,237.5717526,1.056325088,203,8438.409096
4133,SR-22,77.056,291.525777,0.929328622,57,15835.22566
4134,SR-22,77.056,290.8005885,0.929328622,57,15563.50586
4135,SR-22,77.056,291.525777,0.929328622,57,15246.49944
4136,SR-22,77.056,291.525777,0.929328622,57,15548.41032
4137,SR-22,77.056,291.525777,0.929328622,57,15548.41032
4138,SR-22,77.056,291.525777,0.929328622,57,15548.41032
4139,SR-22,77.056,290.0754,0.929328622,57,15699.36576
4140,SR-22,77.056,291.525777,0.929328622,57,15548.41032
4141,SR-22,77.056,291.525777,0.929328622,57,15548.41032
4142,SR-22,77.056,291.525777,0.929328622,57,15548.41032
4143,SR-22,77.056,291.525777,0.929328622,57,15548.41032
4144,SR-22,77.056,291.525777,0.929328622,57,15548.41032
4145,SR-22,77.312,291.525777,0.929328622,57,15548.41032
4146,SR-22,77.312,291.525777,0.929328622,57,15699.36576
4147,SR-22,77.312,291.525777,0.929328622,57,15548.41032
4148,SR-22,77.312,291.525777,0.929328622,57,15593.69695
4149,SR-22,77.312,291.525777,0.929328622,57,15563.50586
4150,SR-22,77.312,291.525777,0.929328622,57,15563.50586
4151,SR-22,77.312,291.525777,0.929328622,57,15835.22566
4152,SR-22,77.312,291.525777,0.929328622,57,15306.88162
4153,SR-22,77.312,291.525777,0.929328622,57,15835.22566
4154,SR-22,77.312,291.525777,0.929328622,57,15306.88162
4155,SR-22,77.312,291.525777,0.929328622,57,15563.50586
4156,SR-22,77.056,291.525777,0.929328622,57,15563.50586
4157,SR-22,77.056,287.174646,0.929328622,62,15457.83706
4158,SR-22,77.056,285.724269,0.929328622,62,15155.92618
4159,SR-22,77.056,287.174646,0.929328622,62,15699.36576
4160,SR-22,77.056,285.724269,0.929328622,62,15442.74151
4161,SR-22,77.056,287.174646,0.929328622,62,15457.83706
4162,SR-22,77.056,285.724269,0.929328622,62,15442.74151
4163,SR-22,77.056,287.174646,0.929328622,62,15457.83706
4164,SR-22,77.056,285.724269,0.929328622,62,15442.74151
4165,SR-22,77.056,285.724269,0.929328622,62,15442.74151
4166,SR-22,77.056,287.174646,0.929328622,62,15397.45488
4167,SR-22,77.056,287.174646,0.929328622,62,15427.64597
4168,SR-22,77.056,285.724269,0.929328622,62,15382.35934
4169,SR-22,77.056,287.174646,0.929328622,62,15397.45488
4170,SR-22,77.056,285.724269,0.929328622,62,15397.45488
4171,SR-22,77.056,287.174646,0.929328622,62,15397.45488
4172,SR-22,77.056,287.174646,0.929328622,62,15442.74151
4173,SR-22,77.056,287.174646,0.929328622,62,15518.21923
4174,SR-22,77.056,285.724269,0.929328622,62,15367.26379
4175,SR-22,77.056,285.724269,0.929328622,62,15382.35934
4176,SR-22,77.056,285.724269,0.929328622,62,15442.74151
4177,SR-22,77.056,285.724269,0.929328622,62,15427.64597
4178,SR-22,77.056,285.724269,0.929328622,62,15412.55042
4179,SR-22,77.056,287.174646,0.929328622,62,15503.12369
4180,SR-22,77.056,286.3044198,0.929328622,62,15246.49944
4181,SR-22,77.056,284.273892,0.929328622,60,15352.16825
4182,SR-22,77.056,284.273892,0.929328622,60,15352.16825
4183,SR-22,77.056,284.273892,0.929328622,60,15382.35934
4184,SR-22,77.056,284.273892,0.929328622,60,15321.97716
4185,SR-22,77.056,284.273892,0.929328622,60,15397.45488
4186,SR-22,77.056,284.273892,0.929328622,60,15367.26379
4187,SR-22,77.056,284.273892,0.929328622,60,15352.16825
4188,SR-22,77.056,284.273892,0.929328622,60,15337.0727
4189,SR-22,77.056,284.273892,0.929328622,60,15306.88162
4190,SR-22,77.056,284.273892,0.929328622,60,15261.59498
4191,SR-22,76.8,306.029547,0.929328622,57,16907.00928
4192,SR-22,76.8,307.479924,0.929328622,57,16907.00928
4193,SR-22,76.8,306.029547,0.929328622,57,16907.00928
4194,SR-22,76.8,306.029547,0.929328622,57,16907.00928
4195,SR-22,76.8,304.57917,0.929328622,57,16907.00928
4196,SR-22,76.8,306.029547,0.929328622,57,16907.00928
4197,SR-22,76.8,306.029547,0.929328622,57,16907.00928
4198,SR-22,76.8,306.029547,0.929328622,57,16907.00928
4199,SR-22,76.8,304.57917,0.929328622,57,16907.00928
4200,SR-22,76.8,304.57917,0.929328622,57,16907.00928
4201,SR-22,76.8,304.57917,0.929328622,57,16907.00928
4202,SR-22,76.8,304.57917,0.929328622,57,16907.00928
4203,SR-22,76.8,304.57917,0.929328622,57,16907.00928
4204,SR-22,76.8,306.029547,0.929328622,57,16907.00928
4205,SR-22,76.8,306.029547,0.929328622,57,16907.00928
4206,SR-22,76.8,306.029547,0.929328622,57,16907.00928
4207,SR-22,76.8,306.029547,0.929328622,57,16907.00928
4208,SR-22,76.8,306.029547,0.929328622,57,16907.00928
4209,SR-22,76.8,306.029547,0.929328622,57,16907.00928
4210,SR-22,76.8,306.029547,0.929328622,57,16907.00928
4211,SR-22,76.8,304.57917,0.929328622,57,16907.00928
4212,SR-22,76.8,304.57917,0.929328622,57,16907.00928
4213,SR-22,76.8,304.57917,0.929328622,57,16907.00928
4214,SR-22,76.8,304.57917,0.929328622,57,16907.00928
4215,SR-22,76.8,304.57917,0.929328622,57,16907.00928
4216,SR-22,76.8,298.777662,0.929328622,57,16907.00928
4217,SR-22,76.8,298.777662,0.929328622,57,15850.3212
4218,SR-22,76.8,298.777662,0.929328622,57,15548.41032
4219,SR-22,76.8,298.777662,0.929328622,57,16605.0984
4220,SR-22,76.8,297.327285,0.929328622,57,16001.27664
4221,SR-22,76.8,300.228039,0.929328622,57,16303.18752
4222,SR-22,76.8,298.777662,0.929328622,57,16152.23208
4223,SR-22,76.8,298.777662,0.929328622,57,16001.27664
4224,SR-22,76.8,298.777662,0.929328622,57,15850.3212
4225,SR-22,76.8,298.777662,0.929328622,57,16001.27664
4226,SR-22,76.8,298.777662,0.929328622,57,15850.3212
4227,SR-22,76.8,298.777662,0.929328622,57,15850.3212
4228,SR-22,76.544,298.777662,0.929328622,57,17359.8756
4229,SR-22,76.544,298.777662,0.929328622,57,14642.67768
4230,SR-22,76.544,298.777662,0.929328622,57,16137.13654
4231,SR-22,76.544,298.777662,0.929328622,57,16016.37218
4232,SR-22,76.544,298.777662,0.929328622,57,16001.27664
4233,SR-22,76.544,298.777662,0.929328622,57,16001.27664
4234,SR-22,76.544,298.777662,0.929328622,57,16001.27664
4235,SR-22,76.544,298.777662,0.929328622,57,16001.27664
4236,SR-22,76.544,298.777662,0.929328622,57,16152.23208
4237,SR-22,76.544,298.777662,0.929328622,57,16001.27664
4238,SR-22,76.544,298.777662,0.929328622,57,16001.27664
4239,SR-22,76.544,297.327285,0.929328622,57,16001.27664
4240,SR-22,76.544,297.327285,0.929328622,57,16001.27664
4241,SR-22,76.544,297.327285,0.929328622,57,16454.14296
4242,SR-22,76.544,297.327285,0.929328622,57,14944.58856
4243,SR-22,76.544,297.327285,0.929328622,57,16907.00928
4244,SR-22,76.544,297.327285,0.929328622,57,16001.27664
4245,SR-22,76.544,297.327285,0.929328622,57,15548.41032
4246,SR-22,76.544,297.327285,0.929328622,57,16001.27664
4247,SR-22,76.544,297.327285,0.929328622,57,16001.27664
4248,SR-22,76.544,297.327285,0.929328622,57,16001.27664
